trabajador_id;nombre;fecha_nacimiento;pasaporte;codigo_compania;vuelo_id;rol
53;Patricia Alvarado;1983-08-01;P27318304;KAI;27;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;EAL;8;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;KAI;30;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;UAN;74;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;KAI;0;Tripulante de Cabina
43;Rebecca Valenzuela;1971-08-18;G17571521;BTA;1;Paramedico
58;Samuel Jimenez;1984-01-07;B79815379;BTA;99;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;ETA;37;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;COG;140;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;ETA;96;Paramedico
46;Heather Arnold;1999-01-10;Y81323264;KAI;121;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;KAI;48;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;LAW;88;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;IBE;96;Tripulante de Cabina
18;Michael Chavez;1976-08-28;O16330677;ETA;55;Tripulante de Cabina
5;Miguel Oliver;1992-08-27;E21376006;UAN;5;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;COG;131;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LRC;8;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;ADC;114;Tripulante de Cabina
50;Adam Herrera;1976-12-04;Y37241205;LAW;37;Paramedico
4;Diane Swanson;1974-02-14;F08731569;COG;48;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;NCY;88;Paramedico
32;Darrell Henderson;1975-03-14;I87476188;LAT;147;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;LUD;87;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;NCY;33;Tripulante de Cabina
45;Jill Haas;1986-04-10;U50608611;LAW;118;Paramedico
47;Michael Compton;1980-01-07;T63857772;LAM;77;Paramedico
20;James Singleton;1977-08-12;U46471214;LAM;63;Paramedico
20;James Singleton;1977-08-12;U46471214;LRC;7;Paramedico
52;Sara Sims;1999-07-10;F00773862;ETA;9;Paramedico
58;Samuel Jimenez;1984-01-07;B79815379;ADC;128;Tripulante de Cabina
20;James Singleton;1977-08-12;U46471214;LAM;20;Paramedico
11;David Tran;1975-08-07;B62958600;LAT;122;Tripulante de Cabina
12;Ronnie Moore;1997-01-12;L28170812;LAW;7;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;LAM;94;Tripulante de Cabina
39;Patricia Norris;1974-12-08;Y69764268;ADC;71;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LAW;93;Tripulante de Cabina
35;Francisco Rich;1996-02-21;D89562085;IBE;32;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;IBE;121;Tripulante de Cabina
53;Patricia Alvarado;1983-08-01;P27318304;ADC;65;Paramedico
58;Samuel Jimenez;1984-01-07;B79815379;LRC;86;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;KAI;29;Tripulante de Cabina
48;Alex Walsh;1985-12-12;W59287703;AZI;101;Tripulante de Cabina
53;Patricia Alvarado;1983-08-01;P27318304;BTA;133;Paramedico
47;Michael Compton;1980-01-07;T63857772;COG;131;Paramedico
16;Tracey Harris;1978-06-05;C97271665;XLE;123;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;KAI;38;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;UAN;136;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;KAI;45;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;COG;28;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;KEA;107;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;KAI;115;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;BTA;122;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LAW;33;Tripulante de Cabina
35;Francisco Rich;1996-02-21;D89562085;COG;31;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;KAI;124;Tripulante de Cabina
48;Alex Walsh;1985-12-12;W59287703;AZI;9;Tripulante de Cabina
5;Miguel Oliver;1992-08-27;E21376006;KAI;13;Tripulante de Cabina
47;Michael Compton;1980-01-07;T63857772;LAM;90;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;ETA;34;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;KAI;104;Tripulante de Cabina
53;Patricia Alvarado;1983-08-01;P27318304;BTA;115;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;MPH;87;Tripulante de Cabina
35;Francisco Rich;1996-02-21;D89562085;IBE;104;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;BTA;1;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LAW;52;Tripulante de Cabina
47;Michael Compton;1980-01-07;T63857772;ETA;0;Paramedico
52;Sara Sims;1999-07-10;F00773862;ETA;54;Paramedico
57;Kerry Quinn;1978-01-15;I14085439;;;
52;Sara Sims;1999-07-10;F00773862;KAI;9;Paramedico
46;Heather Arnold;1999-01-10;Y81323264;LUD;139;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;EAL;73;Tripulante de Cabina
52;Sara Sims;1999-07-10;F00773862;KAI;136;Paramedico
51;Kristina Gilmore;1985-12-13;B29047250;KAI;54;Tripulante de Cabina
52;Sara Sims;1999-07-10;F00773862;LAW;53;Paramedico
46;Heather Arnold;1999-01-10;Y81323264;LUD;8;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;UAN;139;Tripulante de Cabina
53;Patricia Alvarado;1983-08-01;P27318304;KAI;61;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;COG;8;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LUD;79;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;IBE;66;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;LAT;122;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;LAM;131;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;KAI;96;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;ADC;10;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;KAI;4;Tripulante de Cabina
39;Patricia Norris;1974-12-08;Y69764268;LAW;42;Tripulante de Cabina
32;Darrell Henderson;1975-03-14;I87476188;LAT;134;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;LUD;93;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;EAL;137;Tripulante de Cabina
52;Sara Sims;1999-07-10;F00773862;ETA;41;Paramedico
30;Daniel Callahan;1987-09-13;X88103341;XLE;112;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;LAW;34;Tripulante de Cabina
33;Samantha Mora;1990-10-27;P24467352;BTA;1;Tripulante de Cabina
33;Samantha Mora;1990-10-27;P24467352;QAF;33;Tripulante de Cabina
5;Miguel Oliver;1992-08-27;E21376006;LUD;108;Tripulante de Cabina
30;Daniel Callahan;1987-09-13;X88103341;LUD;112;Paramedico
13;Bradley Glenn;1975-10-17;U87751971;UCA;146;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;KEA;20;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;NCY;11;Paramedico
30;Daniel Callahan;1987-09-13;X88103341;LUD;107;Paramedico
50;Adam Herrera;1976-12-04;Y37241205;UAN;29;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;LAM;98;Tripulante de Cabina
53;Patricia Alvarado;1983-08-01;P27318304;BTA;43;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;LAM;47;Tripulante de Cabina
16;Tracey Harris;1978-06-05;C97271665;XLE;10;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;NCY;103;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;UAN;94;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;BTA;5;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LRC;77;Tripulante de Cabina
32;Darrell Henderson;1975-03-14;I87476188;LAT;145;Paramedico
5;Miguel Oliver;1992-08-27;E21376006;AZI;30;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LUD;134;Tripulante de Cabina
1;Melanie Cummings;1980-09-01;J00360904;LUD;34;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;UAN;17;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;LAM;36;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LAM;49;Tripulante de Cabina
5;Miguel Oliver;1992-08-27;E21376006;AZI;38;Tripulante de Cabina
43;Rebecca Valenzuela;1971-08-18;G17571521;ADC;87;Paramedico
5;Miguel Oliver;1992-08-27;E21376006;KAI;138;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;UCA;113;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;KAI;8;Paramedico
46;Heather Arnold;1999-01-10;Y81323264;KAI;133;Tripulante de Cabina
42;Deborah Martinez;1987-02-03;G18065401;AZI;44;Tripulante de Cabina
47;Michael Compton;1980-01-07;T63857772;ETA;98;Paramedico
33;Samantha Mora;1990-10-27;P24467352;BTA;31;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LAT;88;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;BTA;29;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;UAN;8;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;LUD;135;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LRC;38;Tripulante de Cabina
4;Diane Swanson;1974-02-14;F08731569;LAW;115;Tripulante de Cabina
48;Alex Walsh;1985-12-12;W59287703;AZI;35;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;COG;81;Tripulante de Cabina
50;Adam Herrera;1976-12-04;Y37241205;XLE;37;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;EAL;24;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;LUD;125;Tripulante de Cabina
45;Jill Haas;1986-04-10;U50608611;LAW;48;Paramedico
47;Michael Compton;1980-01-07;T63857772;COG;47;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;KAI;141;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;COG;0;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;BTA;38;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;UAN;111;Tripulante de Cabina
18;Michael Chavez;1976-08-28;O16330677;UCA;148;Tripulante de Cabina
6;Jason Moore;1991-01-27;T50398906;;;
48;Alex Walsh;1985-12-12;W59287703;LAW;97;Tripulante de Cabina
18;Michael Chavez;1976-08-28;O16330677;ETA;145;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LAW;88;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;LUD;34;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;LUD;2;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;UAN;49;Tripulante de Cabina
52;Sara Sims;1999-07-10;F00773862;LAW;10;Paramedico
26;Elizabeth Jordan;1974-09-16;S70038299;MPH;97;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;UAN;38;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;NCY;139;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;LUD;138;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;XLE;135;Tripulante de Cabina
4;Diane Swanson;1974-02-14;F08731569;COG;129;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;NCY;70;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;UCA;138;Tripulante de Cabina
30;Daniel Callahan;1987-09-13;X88103341;UCA;64;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;UAN;36;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;BTA;121;Tripulante de Cabina
46;Heather Arnold;1999-01-10;Y81323264;UAN;6;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;KAI;131;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;EAL;89;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;LUD;99;Paramedico
53;Patricia Alvarado;1983-08-01;P27318304;BTA;81;Paramedico
51;Kristina Gilmore;1985-12-13;B29047250;LAW;97;Tripulante de Cabina
11;David Tran;1975-08-07;B62958600;LUD;83;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;LAM;109;Tripulante de Cabina
30;Daniel Callahan;1987-09-13;X88103341;XLE;55;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;UAN;89;Tripulante de Cabina
42;Deborah Martinez;1987-02-03;G18065401;AZI;24;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;LAM;104;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;UAN;29;Tripulante de Cabina
50;Adam Herrera;1976-12-04;Y37241205;UAN;5;Paramedico
5;Miguel Oliver;1992-08-27;E21376006;LUD;101;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;IBE;141;Tripulante de Cabina
50;Adam Herrera;1976-12-04;Y37241205;UAN;105;Paramedico
28;Nicholas Simmons;1994-08-03;W03439988;LUD;9;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;KAI;139;Tripulante de Cabina
5;Miguel Oliver;1992-08-27;E21376006;UAN;30;Tripulante de Cabina
20;James Singleton;1977-08-12;U46471214;LAM;24;Paramedico
27;Steven Hernandez;1997-11-18;Z48029074;AZI;75;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;LUD;96;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LAT;134;Tripulante de Cabina
18;Michael Chavez;1976-08-28;O16330677;UCA;68;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;KAI;3;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LAM;109;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;KAI;147;Tripulante de Cabina
18;Michael Chavez;1976-08-28;O16330677;UCA;55;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;KAI;57;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;NCY;25;Paramedico
47;Michael Compton;1980-01-07;T63857772;ETA;76;Paramedico
47;Michael Compton;1980-01-07;T63857772;EAL;0;Paramedico
45;Jill Haas;1986-04-10;U50608611;LAW;52;Paramedico
47;Michael Compton;1980-01-07;T63857772;COG;76;Paramedico
51;Kristina Gilmore;1985-12-13;B29047250;NCY;57;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;NCY;5;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LUD;33;Tripulante de Cabina
14;Ronnie Macias;1988-02-12;J06543685;LUD;81;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LUD;45;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;IBE;1;Tripulante de Cabina
47;Michael Compton;1980-01-07;T63857772;ETA;109;Paramedico
4;Diane Swanson;1974-02-14;F08731569;LAW;9;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;LAW;139;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;IBE;140;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;LRC;70;Tripulante de Cabina
14;Ronnie Macias;1988-02-12;J06543685;EAL;121;Tripulante de Cabina
32;Darrell Henderson;1975-03-14;I87476188;QAF;144;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;MPH;69;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;EAL;74;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LRC;99;Tripulante de Cabina
55;Rachael Vasquez;1998-10-31;U79474626;;;
4;Diane Swanson;1974-02-14;F08731569;COG;139;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;XLE;69;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;UAN;90;Tripulante de Cabina
46;Heather Arnold;1999-01-10;Y81323264;KAI;138;Tripulante de Cabina
11;David Tran;1975-08-07;B62958600;NCY;83;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LRC;108;Tripulante de Cabina
11;David Tran;1975-08-07;B62958600;LAT;11;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;KAI;109;Tripulante de Cabina
47;Michael Compton;1980-01-07;T63857772;ETA;77;Paramedico
45;Jill Haas;1986-04-10;U50608611;MPH;74;Paramedico
50;Adam Herrera;1976-12-04;Y37241205;XLE;29;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;LRC;139;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;NCY;39;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;KAI;94;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;NCY;122;Paramedico
46;Heather Arnold;1999-01-10;Y81323264;KAI;137;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;ADC;87;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;UAN;119;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;LUD;119;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LAW;96;Tripulante de Cabina
45;Jill Haas;1986-04-10;U50608611;MPH;92;Paramedico
30;Daniel Callahan;1987-09-13;X88103341;LUD;143;Paramedico
52;Sara Sims;1999-07-10;F00773862;ETA;53;Paramedico
50;Adam Herrera;1976-12-04;Y37241205;UAN;68;Paramedico
53;Patricia Alvarado;1983-08-01;P27318304;BTA;61;Paramedico
50;Adam Herrera;1976-12-04;Y37241205;LAW;68;Paramedico
14;Ronnie Macias;1988-02-12;J06543685;LUD;29;Tripulante de Cabina
42;Deborah Martinez;1987-02-03;G18065401;KAI;115;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;LAW;82;Paramedico
40;Brian Berry;1998-12-22;N92528667;NCY;82;Paramedico
11;David Tran;1975-08-07;B62958600;NCY;11;Tripulante de Cabina
27;Steven Hernandez;1997-11-18;Z48029074;NCY;40;Paramedico
52;Sara Sims;1999-07-10;F00773862;ETA;140;Paramedico
4;Diane Swanson;1974-02-14;F08731569;LAW;2;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;AZI;8;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;LAT;25;Paramedico
53;Patricia Alvarado;1983-08-01;P27318304;ADC;133;Paramedico
52;Sara Sims;1999-07-10;F00773862;ETA;18;Paramedico
32;Darrell Henderson;1975-03-14;I87476188;UCA;79;Paramedico
32;Darrell Henderson;1975-03-14;I87476188;LAT;148;Paramedico
48;Alex Walsh;1985-12-12;W59287703;LAW;101;Tripulante de Cabina
26;Elizabeth Jordan;1974-09-16;S70038299;MPH;35;Tripulante de Cabina
46;Heather Arnold;1999-01-10;Y81323264;UAN;115;Tripulante de Cabina
5;Miguel Oliver;1992-08-27;E21376006;AZI;136;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;UAN;108;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LAM;59;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;UAN;59;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;BTA;128;Tripulante de Cabina
30;Daniel Callahan;1987-09-13;X88103341;XLE;135;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;COG;36;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;KAI;101;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;LAW;38;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LAM;139;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;ETA;100;Paramedico
12;Ronnie Moore;1997-01-12;L28170812;LAW;80;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;NCY;14;Tripulante de Cabina
39;Patricia Norris;1974-12-08;Y69764268;QAF;106;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;ADC;80;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LAW;2;Tripulante de Cabina
18;Michael Chavez;1976-08-28;O16330677;BTA;76;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;NCY;22;Paramedico
50;Adam Herrera;1976-12-04;Y37241205;BTA;68;Paramedico
5;Miguel Oliver;1992-08-27;E21376006;AZI;19;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;KAI;140;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;KAI;0;Tripulante de Cabina
20;James Singleton;1977-08-12;U46471214;KEA;7;Paramedico
11;David Tran;1975-08-07;B62958600;LUD;132;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LAW;67;Tripulante de Cabina
43;Rebecca Valenzuela;1971-08-18;G17571521;ADC;103;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;KAI;136;Tripulante de Cabina
14;Ronnie Macias;1988-02-12;J06543685;BTA;29;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;NCY;100;Paramedico
12;Ronnie Moore;1997-01-12;L28170812;KEA;127;Tripulante de Cabina
28;Nicholas Simmons;1994-08-03;W03439988;LUD;52;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;KAI;48;Tripulante de Cabina
30;Daniel Callahan;1987-09-13;X88103341;LUD;21;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;ADC;37;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;AZI;90;Tripulante de Cabina
50;Adam Herrera;1976-12-04;Y37241205;BTA;5;Paramedico
14;Ronnie Macias;1988-02-12;J06543685;LUD;64;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;BTA;66;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;KAI;49;Tripulante de Cabina
20;James Singleton;1977-08-12;U46471214;LAM;60;Paramedico
4;Diane Swanson;1974-02-14;F08731569;KAI;9;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;ADC;119;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;LRC;23;Tripulante de Cabina
16;Tracey Harris;1978-06-05;C97271665;XLE;84;Tripulante de Cabina
50;Adam Herrera;1976-12-04;Y37241205;XLE;105;Paramedico
32;Darrell Henderson;1975-03-14;I87476188;QAF;147;Paramedico
14;Ronnie Macias;1988-02-12;J06543685;EAL;103;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LRC;130;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;LAW;137;Tripulante de Cabina
4;Diane Swanson;1974-02-14;F08731569;LAW;139;Tripulante de Cabina
11;David Tran;1975-08-07;B62958600;LUD;62;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LAW;124;Tripulante de Cabina
35;Francisco Rich;1996-02-21;D89562085;COG;126;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;BTA;139;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;LUD;29;Tripulante de Cabina
32;Darrell Henderson;1975-03-14;I87476188;QAF;145;Paramedico
58;Samuel Jimenez;1984-01-07;B79815379;LRC;33;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;EAL;28;Tripulante de Cabina
4;Diane Swanson;1974-02-14;F08731569;COG;38;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;LUD;108;Paramedico
19;Desiree Williams;1993-03-19;Z32250364;LUD;121;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;BTA;36;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;ETA;82;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;COG;104;Tripulante de Cabina
47;Michael Compton;1980-01-07;T63857772;ETA;90;Paramedico
50;Adam Herrera;1976-12-04;Y37241205;LAW;33;Paramedico
56;Isaiah Riley;1986-09-18;W12727804;BTA;131;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;UAN;73;Tripulante de Cabina
52;Sara Sims;1999-07-10;F00773862;KAI;10;Paramedico
44;David Robinson;1983-05-04;O66207589;;;
43;Rebecca Valenzuela;1971-08-18;G17571521;ADC;119;Paramedico
16;Tracey Harris;1978-06-05;C97271665;ETA;41;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;BTA;27;Tripulante de Cabina
46;Heather Arnold;1999-01-10;Y81323264;KAI;28;Tripulante de Cabina
20;James Singleton;1977-08-12;U46471214;KEA;113;Paramedico
51;Kristina Gilmore;1985-12-13;B29047250;LAW;115;Tripulante de Cabina
20;James Singleton;1977-08-12;U46471214;LRC;113;Paramedico
22;Rodney Wilson;1973-10-18;R08362516;COG;90;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LAM;77;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;LAW;22;Paramedico
2;Melissa Jimenez;1998-12-18;W08204144;LAW;68;Tripulante de Cabina
1;Melanie Cummings;1980-09-01;J00360904;KEA;50;Tripulante de Cabina
53;Patricia Alvarado;1983-08-01;P27318304;BTA;141;Paramedico
5;Miguel Oliver;1992-08-27;E21376006;LUD;5;Tripulante de Cabina
13;Bradley Glenn;1975-10-17;U87751971;KAI;113;Tripulante de Cabina
35;Francisco Rich;1996-02-21;D89562085;IBE;46;Paramedico
30;Daniel Callahan;1987-09-13;X88103341;XLE;107;Paramedico
11;David Tran;1975-08-07;B62958600;LAT;57;Tripulante de Cabina
49;Kenneth Brady;1981-11-06;O21522167;LUD;45;Paramedico
26;Elizabeth Jordan;1974-09-16;S70038299;LAW;96;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;ADC;23;Tripulante de Cabina
12;Ronnie Moore;1997-01-12;L28170812;LAW;56;Tripulante de Cabina
22;Rodney Wilson;1973-10-18;R08362516;LRC;136;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;XLE;125;Tripulante de Cabina
52;Sara Sims;1999-07-10;F00773862;LAW;51;Paramedico
28;Nicholas Simmons;1994-08-03;W03439988;LAW;132;Tripulante de Cabina
58;Samuel Jimenez;1984-01-07;B79815379;UAN;68;Tripulante de Cabina
52;Sara Sims;1999-07-10;F00773862;KAI;51;Paramedico
58;Samuel Jimenez;1984-01-07;B79815379;BTA;70;Tripulante de Cabina
40;Brian Berry;1998-12-22;N92528667;LAW;122;Paramedico
4;Diane Swanson;1974-02-14;F08731569;LAW;136;Tripulante de Cabina
19;Desiree Williams;1993-03-19;Z32250364;XLE;34;Tripulante de Cabina
45;Jill Haas;1986-04-10;U50608611;MPH;118;Paramedico
11;David Tran;1975-08-07;B62958600;LUD;134;Tripulante de Cabina
12;Ronnie Moore;1997-01-12;L28170812;ADC;80;Tripulante de Cabina
56;Isaiah Riley;1986-09-18;W12727804;LAM;46;Tripulante de Cabina
51;Kristina Gilmore;1985-12-13;B29047250;NCY;22;Tripulante de Cabina
2;Melissa Jimenez;1998-12-18;W08204144;BTA;68;Tripulante de Cabina
4;Diane Swanson;1974-02-14;F08731569;LAW;48;Tripulante de Cabina
